ap-duckdb-q20-customer,step1,load_data,0.3182659149169922
ap-duckdb-q20-customer,step1,create_random_samples_table,1.3464081287384033
ap-duckdb-q20-customer,step1,prepare_query,0.0021839141845703125
ap-duckdb-q20-customer,step1,run_query_for_all_samples,8.892262935638428
ap-duckdb-q20-customer,step1,add_rank_column,0.0017681121826171875
ap-duckdb-q20-customer,step1,save_index_and_output_cols,0.00047016143798828125
ap-duckdb-q20-customer,step1,drop_sample_and_group_by,0.0026590824127197266
ap-duckdb-q20-customer,step1,get_all_groups,0.0001857280731201172
ap-duckdb-q20-customer,step1,save_template,0.0017521381378173828
ap-duckdb-q20-customer,step1,write_json_files,0.018038034439086914
ap-duckdb-q20-customer,step1,zip_output_dir,2.1159396171569824
