experiment,step,label,elapsed_time
ap-duckdb-q3-customer-total,step1,s1_parse_query_file,0.0009992122650146484
ap-duckdb-q3-customer-total,step1,s1_run_notebook,14.749381303787231
ap-duckdb-q3-customer-total,step2,s2_run_subprocess,172.10495615005493
ap-duckdb-q3-customer-total,step3,s3_run_notebook,1.7696592807769775
