0.00390625,0.0078125,0.015625,0.0625,0.25,1.0,2.0,4.0,16.0
628.5374551071186,643.7724161710247,657.0378634542827,650.9253065348605,646.5856787210987,648.9813107718902,649.1254082893478,649.1315346159098,648.9301584733364
645.8703271203859,652.6375853497681,651.4960669238919,654.1116571264149,650.0099350319942,648.9934840994762,649.0734810429425,648.9912685516409,648.9499846561279
653.0862658099282,652.0998786844088,649.1876623534584,646.6401923292613,648.2303767993999,649.1483552577155,648.867214917893,648.8346247390753,648.9071237352962
646.7708999310662,652.5304171911624,645.4766853390767,650.6584685469204,647.4715473037686,648.9683953895379,648.8898684364337,648.927321182296,649.0147285686401
642.8513072385863,660.5166817314758,639.6128546259977,648.5405819084264,647.8628584396281,649.0059113343173,649.0034206272353,649.1164502649917,648.9498468834618
640.11388793581,653.8711078683274,651.2665378691543,648.7871361560755,648.9035737166776,649.0010244364411,649.005174563303,649.1034275177316,648.9852668122187
654.7786264233896,649.3176358584645,645.0376416105985,648.7930636506773,649.5082669035025,649.0282476412792,648.8671917474677,648.8415162001726,649.0318207915194
665.6387539726146,651.7760311801089,644.9616278961771,649.2352165400814,648.5762689448562,648.970748507291,648.9056853070183,649.1224701614752,648.9273325951591
638.5026369537646,651.0485053819489,648.6720206203572,650.0155968138185,648.7777045024017,649.2276337985778,648.9853831771101,649.0155603131332,649.2059913535998
649.5182834200629,650.2126998342626,650.8145879210646,645.8954533638204,648.3165349733807,648.9721707883616,649.015322364569,648.9372821632023,649.0406257780845
635.5544532390409,646.3064667379101,648.8059143458098,649.233842505986,647.45947939268,648.9933638065532,648.9965365201095,649.0263493067728,648.9954157584682
651.1286498612865,648.6234032230335,654.9022164407988,648.7609761195027,649.5149686605862,648.9570396151149,648.888922450413,649.166843528866,649.0141795778117
653.7098742522,651.7749706801126,649.9040316099703,647.8863777139193,649.2370303649396,648.7901442747917,648.8683610894099,649.0837628292742,648.9306459043971
655.0635747189546,663.903982914268,648.4728263113659,649.1044856622782,651.8341209214005,649.029104968248,649.2730196867572,649.0146339869824,649.1656989418112
648.2522794771878,649.9417787167328,645.3031797229935,649.9838991132391,649.7451736110094,649.0162213756691,648.8815942278177,648.8254778054579,648.9846107074962
646.2917942415905,646.2879775496796,649.6860415655993,646.7576261278437,648.1616126217839,648.8719838000247,649.0936979087792,649.0020371907626,648.9672915633865
648.2024652714821,644.5290582561099,648.2040291553544,648.2413326800304,646.8272133068142,648.9619137116143,648.9815236374636,649.0008443939993,648.9726233803266
656.4409877676081,650.3790371475184,649.5675221514912,649.141389149013,648.7172178845517,649.4286575032863,649.02577024609,649.1074053836185,648.9122905885791
