,mi,absolute error count_order,relative error count_order
0,0.0012483186311311,1.3039682756566435,0.03463395154466516
1,0.0012483186311311,0.18483434628888062,0.004909278785893243
2,0.0012483186311311,7.262834773447139,0.19290397804640474
3,0.0012483186311311,6.2668117447638,0.16644918312785656
4,0.0012483186311311,10.62037376429771,0.282081640485995
5,0.0012483186311311,1.809198709247994,0.048053086567011793
6,0.0012483186311311,2.5438360981647747,0.06756536781314143
7,0.0012483186311311,10.19742863618967,0.27084803814580793
8,0.0012483186311311,5.257215595093385,0.13963388034776586
9,0.0012483186311311,0.37164994865588596,0.009871180575189533
10,0.0012483186311311,15.639099807442108,0.4153811369838541
11,0.0012483186311311,1.4107191457828776,0.03746930002079356
12,0.0012483186311311,6.688784446113914,0.17765695740010395
13,0.0012483186311311,6.145679959162862,0.16323187142530843
14,0.0012483186311311,3.244407245493221,0.08617283520566324
15,0.0012483186311311,25.58051373810258,0.6794293157530567
16,0.0012483186311311,4.791924679709609,0.12727555590198164
17,0.0012483186311311,8.053339484280968,0.21390011910440818
18,0.0012483186311311,2.8823233841148976,0.07655573397383526
19,0.0012483186311311,2.7967792499721327,0.07428364541758653
20,0.0012483186311311,12.742763707976792,0.338453219335373
21,0.0012483186311311,5.339830268843798,0.14182816119107033
22,0.0012483186311311,10.384512297405763,0.27581705969205217
23,0.0012483186311311,0.2588633325472074,0.006875520120775761
24,0.0012483186311311,3.1551076269620353,0.08380099938810186
25,0.0012483186311311,34.80409486347344,0.924411550158657
26,0.0012483186311311,8.811048688764913,0.23402519757675733
27,0.0012483186311311,11.382861092793974,0.30233362796265534
28,0.0012483186311311,5.025541614544181,0.13348052097062899
29,0.0012483186311311,23.901083061769896,0.634822923287381
30,0.0012483186311311,1.2800565360621476,0.03399884557933991
31,0.0012483186311311,6.509516659904875,0.17289552881553455
32,0.0012483186311311,5.086865109727114,0.13510929906313715
33,0.0012483186311311,2.145187003215142,0.05697707843864919
34,0.0012483186311311,0.6165792713286464,0.016376607472208406
35,0.0012483186311311,46.05948104416484,1.2233593902832627
36,0.0012483186311311,5.178046085320602,0.13753110452378756
37,0.0012483186311311,1.138786925876957,0.030246664697927143
38,0.0012483186311311,1.0233678493095795,0.027181084975022033
39,0.0012483186311311,7.778552735102949,0.20660166627099463
40,0.0012483186311311,0.2595290313179248,0.006893201363025892
41,0.0012483186311311,3.8841561306689982,0.10316483746796808
42,0.0012483186311311,8.700012290554241,0.2310760236534991
43,0.0012483186311311,4.72343177741368,0.1254563553097923
44,0.0012483186311311,25.835383675093908,0.6861987695908077
45,0.0012483186311311,5.06742006200102,0.1345928303320324
46,0.0012483186311311,0.13035462470088532,0.003462274228443169
47,0.0012483186311311,0.5599157510537225,0.014871600293591566
48,0.0012483186311311,0.965398448734959,0.02564139306068948
49,0.0012483186311311,2.579733822858998,0.06851882663636118
50,0.0012483186311311,3.315511426445937,0.0880613924686836
51,0.0012483186311311,10.638241292592738,0.2825562096306172
52,0.0012483186311311,11.297484969419202,0.3000660018438035
53,0.0012483186311311,9.796922462822295,0.2602104239793438
54,0.0012483186311311,1.1114567375861952,0.029520763282501864
55,0.0012483186311311,2.05793155525771,0.054659536660231337
56,0.0012483186311311,19.4485244292855,0.516561073819004
57,0.0012483186311311,5.001001743265078,0.13282873156082547
58,0.0012483186311311,5.13444736224119,0.13637310391078858
59,0.0012483186311311,8.120701954061133,0.21568929492858255
60,0.0012483186311311,3.8753665172621368,0.10293138160058796
61,0.0012483186311311,34.57032209134513,0.9182024459852625
62,0.0012483186311311,19.308336181195045,0.5128376143743704
63,0.0012483186311311,9.7996116261329,0.2602818492996786
64,0.0012483186311311,0.7391044626501753,0.01963092862284662
65,0.0012483186311311,9.171010969531835,0.24358594872594513
66,0.0012483186311311,0.9393399207870061,0.024949267484382632
67,0.0012483186311311,29.34075137152604,0.7793028252729359
68,0.0012483186311311,10.674546299289887,0.283520486036916
69,0.0012483186311311,22.76539512231011,0.6046585689856604
70,0.0012483186311311,11.093107559176588,0.29463765097414574
71,0.0012483186311311,1.5746765533558573,0.04182407844238665
72,0.0012483186311311,19.527590024454184,0.5186610896269371
73,0.0012483186311311,7.822043233617933,0.2077567923935706
74,0.0012483186311311,10.73928522767028,0.2852399794865944
75,0.0012483186311311,2.283877967837725,0.06066076939808035
76,0.0012483186311311,28.666562485009763,0.7613960819391703
77,0.0012483186311311,2.9678422815359227,0.07882715223202982
78,0.0012483186311311,1.9336336085148105,0.05135813037223932
79,0.0012483186311311,15.460539388581765,0.41063849637667366
80,0.0012483186311311,28.58653834347615,0.7592706067324343
81,0.0012483186311311,2.0121617206632436,0.05344387040274219
82,0.0012483186311311,2.6173541111647864,0.06951803748113643
83,0.0012483186311311,20.836806972789873,0.5534344481484694
84,0.0012483186311311,7.8168765969280685,0.20761956432743872
85,0.0012483186311311,10.498754801741143,0.27885138915647123
86,0.0012483186311311,1.4949455100850173,0.03970638805006686
87,0.0012483186311311,7.687320902709871,0.20417851003213466
88,0.0012483186311311,1.268890584138262,0.03370227315108266
89,0.0012483186311311,5.1723061713582865,0.1373786499696756
90,0.0012483186311311,4.971548262194119,0.13204643458682921
91,0.0012483186311311,20.332581489893528,0.5400420050436527
92,0.0012483186311311,5.075548746218374,0.13480873163926624
93,0.0012483186311311,5.874357190428782,0.1560254233845626
94,0.0012483186311311,0.0677923874800399,0.0018005946209837958
95,0.0012483186311311,6.970101253156827,0.18512885134546686
96,0.0012483186311311,9.896854578802504,0.26286466344760967
97,0.0012483186311311,1.353113498400944,0.035939269545841805
